0.6,-0.418 ,-0.376 ,-0.328 ,-0.275 ,-0.219 ,-0.161 
0.62,-0.410 ,-0.367 ,-0.318 ,-0.264 ,-0.207 ,-0.149 
0.64,-0.402 ,-0.358 ,-0.308 ,-0.253 ,-0.196 ,-0.138 
0.66,-0.394 ,-0.348 ,-0.297 ,-0.242 ,-0.184 ,-0.126 
0.68,-0.385 ,-0.338 ,-0.286 ,-0.230 ,-0.172 ,-0.115 
0.7,-0.376 ,-0.328 ,-0.275 ,-0.219 ,-0.161 ,-0.103 
0.72,-0.367 ,-0.318 ,-0.264 ,-0.207 ,-0.149 ,-0.092 
0.74,-0.358 ,-0.308 ,-0.253 ,-0.196 ,-0.138 ,-0.080 
0.76,-0.348 ,-0.297 ,-0.242 ,-0.184 ,-0.126 ,-0.069 
0.78,-0.338 ,-0.286 ,-0.230 ,-0.172 ,-0.115 ,-0.058 
0.8,-0.328 ,-0.275 ,-0.219 ,-0.161 ,-0.103 ,-0.047 
0.82,-0.318 ,-0.264 ,-0.207 ,-0.149 ,-0.092 ,-0.036 
0.84,-0.308 ,-0.253 ,-0.196 ,-0.138 ,-0.080 ,-0.026 
0.86,-0.297 ,-0.242 ,-0.184 ,-0.126 ,-0.069 ,-0.015 
0.88,-0.286 ,-0.230 ,-0.172 ,-0.115 ,-0.058 ,-0.005 
0.9,-0.275 ,-0.219 ,-0.161 ,-0.103 ,-0.047 ,0.005 
0.92,-0.264 ,-0.207 ,-0.149 ,-0.092 ,-0.036 ,0.015 
0.94,-0.253 ,-0.196 ,-0.138 ,-0.080 ,-0.026 ,0.025 
0.96,-0.242 ,-0.184 ,-0.126 ,-0.069 ,-0.015 ,0.034 
0.98,-0.230 ,-0.172 ,-0.115 ,-0.058 ,-0.005 ,0.043 
1,-0.219 ,-0.161 ,-0.103 ,-0.047 ,0.005 ,0.052 
1.02,-0.207 ,-0.149 ,-0.092 ,-0.036 ,0.015 ,0.061 
1.04,-0.196 ,-0.138 ,-0.080 ,-0.026 ,0.025 ,0.069 
1.06,-0.184 ,-0.126 ,-0.069 ,-0.015 ,0.034 ,0.077 
1.08,-0.172 ,-0.115 ,-0.058 ,-0.005 ,0.043 ,0.085 
1.1,-0.161 ,-0.103 ,-0.047 ,0.005 ,0.052 ,0.092 
1.12,-0.149 ,-0.092 ,-0.036 ,0.015 ,0.061 ,0.100 
1.14,-0.138 ,-0.080 ,-0.026 ,0.025 ,0.069 ,0.106 
1.16,-0.126 ,-0.069 ,-0.015 ,0.034 ,0.077 ,0.113 
1.18,-0.115 ,-0.058 ,-0.005 ,0.043 ,0.085 ,0.119 
1.2,-0.103 ,-0.047 ,0.005 ,0.052 ,0.092 ,0.125 
1.22,-0.092 ,-0.036 ,0.015 ,0.061 ,0.100 ,0.130 
1.24,-0.080 ,-0.026 ,0.025 ,0.069 ,0.106 ,0.135 
1.26,-0.069 ,-0.015 ,0.034 ,0.077 ,0.113 ,0.140 
1.28,-0.058 ,-0.005 ,0.043 ,0.085 ,0.119 ,0.145 
1.3,-0.047 ,0.005 ,0.052 ,0.092 ,0.125 ,0.149 
1.32,-0.036 ,0.015 ,0.061 ,0.100 ,0.130 ,0.152 
1.34,-0.026 ,0.025 ,0.069 ,0.106 ,0.135 ,0.155 
1.36,-0.015 ,0.034 ,0.077 ,0.113 ,0.140 ,0.158 
1.38,-0.005 ,0.043 ,0.085 ,0.119 ,0.145 ,0.161 
1.4,0.005 ,0.052 ,0.092 ,0.125 ,0.149 ,0.163 
1.42,0.015 ,0.061 ,0.100 ,0.130 ,0.152 ,0.164 
1.44,0.025 ,0.069 ,0.106 ,0.135 ,0.155 ,0.165 
1.46,0.034 ,0.077 ,0.113 ,0.140 ,0.158 ,0.166 
1.48,0.043 ,0.085 ,0.119 ,0.145 ,0.161 ,0.167 
1.5,0.052 ,0.092 ,0.125 ,0.149 ,0.163 ,0.167 
1.52,0.061 ,0.100 ,0.130 ,0.152 ,0.164 ,0.166 
1.54,0.069 ,0.106 ,0.135 ,0.155 ,0.165 ,0.165 
1.56,0.077 ,0.113 ,0.140 ,0.158 ,0.166 ,0.164 
1.58,0.085 ,0.119 ,0.145 ,0.161 ,0.167 ,0.163 
1.6,0.092 ,0.125 ,0.149 ,0.163 ,0.167 ,0.161 
1.62,0.100 ,0.130 ,0.152 ,0.164 ,0.166 ,0.158 
1.64,0.106 ,0.135 ,0.155 ,0.165 ,0.165 ,0.155 
1.66,0.113 ,0.140 ,0.158 ,0.166 ,0.164 ,0.152 
1.68,0.119 ,0.145 ,0.161 ,0.167 ,0.163 ,0.149 
1.7,0.125 ,0.149 ,0.163 ,0.167 ,0.161 ,0.145 
1.72,0.130 ,0.152 ,0.164 ,0.166 ,0.158 ,0.140 
1.74,0.135 ,0.155 ,0.165 ,0.165 ,0.155 ,0.135 
1.76,0.140 ,0.158 ,0.166 ,0.164 ,0.152 ,0.130 
1.78,0.145 ,0.161 ,0.167 ,0.163 ,0.149 ,0.125 
1.8,0.149 ,0.163 ,0.167 ,0.161 ,0.145 ,0.119 
1.82,0.152 ,0.164 ,0.166 ,0.158 ,0.140 ,0.113 
1.84,0.155 ,0.165 ,0.165 ,0.155 ,0.135 ,0.106 
1.86,0.158 ,0.166 ,0.164 ,0.152 ,0.130 ,0.100 
1.88,0.161 ,0.167 ,0.163 ,0.149 ,0.125 ,0.092 
1.9,0.163 ,0.167 ,0.161 ,0.145 ,0.119 ,0.085 
1.92,0.164 ,0.166 ,0.158 ,0.140 ,0.113 ,0.077 
1.94,0.165 ,0.165 ,0.155 ,0.135 ,0.106 ,0.069 
1.96,0.166 ,0.164 ,0.152 ,0.130 ,0.100 ,0.061 
1.98,0.167 ,0.163 ,0.149 ,0.125 ,0.092 ,0.052 
2,0.167 ,0.161 ,0.145 ,0.119 ,0.085 ,0.043 
2.02,0.166 ,0.158 ,0.140 ,0.113 ,0.077 ,0.034 
2.04,0.165 ,0.155 ,0.135 ,0.106 ,0.069 ,0.025 
2.06,0.164 ,0.152 ,0.130 ,0.100 ,0.061 ,0.015 
2.08,0.163 ,0.149 ,0.125 ,0.092 ,0.052 ,0.005 
2.1,0.161 ,0.145 ,0.119 ,0.085 ,0.043 ,-0.005 
2.12,0.158 ,0.140 ,0.113 ,0.077 ,0.034 ,-0.015 
2.14,0.155 ,0.135 ,0.106 ,0.069 ,0.025 ,-0.026 
2.16,0.152 ,0.130 ,0.100 ,0.061 ,0.015 ,-0.036 
2.18,0.149 ,0.125 ,0.092 ,0.052 ,0.005 ,-0.047 
2.2,0.145 ,0.119 ,0.085 ,0.043 ,-0.005 ,-0.058 
2.22,0.140 ,0.113 ,0.077 ,0.034 ,-0.015 ,-0.069 
2.24,0.135 ,0.106 ,0.069 ,0.025 ,-0.026 ,-0.080 
2.26,0.130 ,0.100 ,0.061 ,0.015 ,-0.036 ,-0.092 
2.28,0.125 ,0.092 ,0.052 ,0.005 ,-0.047 ,-0.103 
2.3,0.119 ,0.085 ,0.043 ,-0.005 ,-0.058 ,-0.115 
2.32,0.113 ,0.077 ,0.034 ,-0.015 ,-0.069 ,-0.126 
2.34,0.106 ,0.069 ,0.025 ,-0.026 ,-0.080 ,-0.138 
2.36,0.100 ,0.061 ,0.015 ,-0.036 ,-0.092 ,-0.149 
2.38,0.092 ,0.052 ,0.005 ,-0.047 ,-0.103 ,-0.161 
2.4,0.085 ,0.043 ,-0.005 ,-0.058 ,-0.115 ,-0.172 
2.42,0.077 ,0.034 ,-0.015 ,-0.069 ,-0.126 ,-0.184 
2.44,0.069 ,0.025 ,-0.026 ,-0.080 ,-0.138 ,-0.196 
2.46,0.061 ,0.015 ,-0.036 ,-0.092 ,-0.149 ,-0.207 
2.48,0.052 ,0.005 ,-0.047 ,-0.103 ,-0.161 ,-0.219 
2.5,0.043 ,-0.005 ,-0.058 ,-0.115 ,-0.172 ,-0.230 
2.52,0.034 ,-0.015 ,-0.069 ,-0.126 ,-0.184 ,-0.242 
2.54,0.025 ,-0.026 ,-0.080 ,-0.138 ,-0.196 ,-0.253 
2.56,0.015 ,-0.036 ,-0.092 ,-0.149 ,-0.207 ,-0.264 
2.58,0.005 ,-0.047 ,-0.103 ,-0.161 ,-0.219 ,-0.275 
2.6,-0.005 ,-0.058 ,-0.115 ,-0.172 ,-0.230 ,-0.286 
2.62,-0.015 ,-0.069 ,-0.126 ,-0.184 ,-0.242 ,-0.297 
2.64,-0.026 ,-0.080 ,-0.138 ,-0.196 ,-0.253 ,-0.308 
2.66,-0.036 ,-0.092 ,-0.149 ,-0.207 ,-0.264 ,-0.318 
2.68,-0.047 ,-0.103 ,-0.161 ,-0.219 ,-0.275 ,-0.328 
2.7,-0.058 ,-0.115 ,-0.172 ,-0.230 ,-0.286 ,-0.338 
2.72,-0.069 ,-0.126 ,-0.184 ,-0.242 ,-0.297 ,-0.348 
2.74,-0.080 ,-0.138 ,-0.196 ,-0.253 ,-0.308 ,-0.358 
2.76,-0.092 ,-0.149 ,-0.207 ,-0.264 ,-0.318 ,-0.367 
2.78,-0.103 ,-0.161 ,-0.219 ,-0.275 ,-0.328 ,-0.376 
2.8,-0.115 ,-0.172 ,-0.230 ,-0.286 ,-0.338 ,-0.385 
2.82,-0.126 ,-0.184 ,-0.242 ,-0.297 ,-0.348 ,-0.394 
2.84,-0.138 ,-0.196 ,-0.253 ,-0.308 ,-0.358 ,-0.402 
2.86,-0.149 ,-0.207 ,-0.264 ,-0.318 ,-0.367 ,-0.410 
2.88,-0.161 ,-0.219 ,-0.275 ,-0.328 ,-0.376 ,-0.418 
2.9,-0.172 ,-0.230 ,-0.286 ,-0.338 ,-0.385 ,-0.426 
2.92,-0.184 ,-0.242 ,-0.297 ,-0.348 ,-0.394 ,-0.433 
2.94,-0.196 ,-0.253 ,-0.308 ,-0.358 ,-0.402 ,-0.440 
2.96,-0.207 ,-0.264 ,-0.318 ,-0.367 ,-0.410 ,-0.446 
2.98,-0.219 ,-0.275 ,-0.328 ,-0.376 ,-0.418 ,-0.452 
3,-0.230 ,-0.286 ,-0.338 ,-0.385 ,-0.426 ,-0.458 
3.02,-0.242 ,-0.297 ,-0.348 ,-0.394 ,-0.433 ,-0.464 
3.04,-0.253 ,-0.308 ,-0.358 ,-0.402 ,-0.440 ,-0.469 
3.06,-0.264 ,-0.318 ,-0.367 ,-0.410 ,-0.446 ,-0.474 
3.08,-0.275 ,-0.328 ,-0.376 ,-0.418 ,-0.452 ,-0.478 
3.1,-0.286 ,-0.338 ,-0.385 ,-0.426 ,-0.458 ,-0.482 
3.12,-0.297 ,-0.348 ,-0.394 ,-0.433 ,-0.464 ,-0.485 
3.14,-0.308 ,-0.358 ,-0.402 ,-0.440 ,-0.469 ,-0.489 
3.16,-0.318 ,-0.367 ,-0.410 ,-0.446 ,-0.474 ,-0.491 
3.18,-0.328 ,-0.376 ,-0.418 ,-0.452 ,-0.478 ,-0.494 
3.2,-0.338 ,-0.385 ,-0.426 ,-0.458 ,-0.482 ,-0.496 
3.22,-0.348 ,-0.394 ,-0.433 ,-0.464 ,-0.485 ,-0.498 
3.24,-0.358 ,-0.402 ,-0.440 ,-0.469 ,-0.489 ,-0.499 
3.26,-0.367 ,-0.410 ,-0.446 ,-0.474 ,-0.491 ,-0.500 
3.28,-0.376 ,-0.418 ,-0.452 ,-0.478 ,-0.494 ,-0.500 
3.3,-0.385 ,-0.426 ,-0.458 ,-0.482 ,-0.496 ,-0.500 
3.32,-0.394 ,-0.433 ,-0.464 ,-0.485 ,-0.498 ,-0.500 
3.34,-0.402 ,-0.440 ,-0.469 ,-0.489 ,-0.499 ,-0.499 
3.36,-0.410 ,-0.446 ,-0.474 ,-0.491 ,-0.500 ,-0.498 
3.38,-0.418 ,-0.452 ,-0.478 ,-0.494 ,-0.500 ,-0.496 
3.4,-0.426 ,-0.458 ,-0.482 ,-0.496 ,-0.500 ,-0.494 
3.42,-0.433 ,-0.464 ,-0.485 ,-0.498 ,-0.500 ,-0.491 
3.44,-0.440 ,-0.469 ,-0.489 ,-0.499 ,-0.499 ,-0.489 
3.46,-0.446 ,-0.474 ,-0.491 ,-0.500 ,-0.498 ,-0.485 
3.48,-0.452 ,-0.478 ,-0.494 ,-0.500 ,-0.496 ,-0.482 
3.5,-0.458 ,-0.482 ,-0.496 ,-0.500 ,-0.494 ,-0.478 
3.52,-0.464 ,-0.485 ,-0.498 ,-0.500 ,-0.491 ,-0.474 
3.54,-0.469 ,-0.489 ,-0.499 ,-0.499 ,-0.489 ,-0.469 
3.56,-0.474 ,-0.491 ,-0.500 ,-0.498 ,-0.485 ,-0.464 
3.58,-0.478 ,-0.494 ,-0.500 ,-0.496 ,-0.482 ,-0.458 
3.6,-0.482 ,-0.496 ,-0.500 ,-0.494 ,-0.478 ,-0.452 
3.62,-0.485 ,-0.498 ,-0.500 ,-0.491 ,-0.474 ,-0.446 
3.64,-0.489 ,-0.499 ,-0.499 ,-0.489 ,-0.469 ,-0.440 
3.66,-0.491 ,-0.500 ,-0.498 ,-0.485 ,-0.464 ,-0.433 
3.68,-0.494 ,-0.500 ,-0.496 ,-0.482 ,-0.458 ,-0.426 
3.7,-0.496 ,-0.500 ,-0.494 ,-0.478 ,-0.452 ,-0.418 
3.72,-0.498 ,-0.500 ,-0.491 ,-0.474 ,-0.446 ,-0.410 
3.74,-0.499 ,-0.499 ,-0.489 ,-0.469 ,-0.440 ,-0.402 
3.76,-0.500 ,-0.498 ,-0.485 ,-0.464 ,-0.433 ,-0.394 
3.78,-0.500 ,-0.496 ,-0.482 ,-0.458 ,-0.426 ,-0.385 
3.8,-0.500 ,-0.494 ,-0.478 ,-0.452 ,-0.418 ,-0.376 
3.82,-0.500 ,-0.491 ,-0.474 ,-0.446 ,-0.410 ,-0.367 
3.84,-0.499 ,-0.489 ,-0.469 ,-0.440 ,-0.402 ,-0.358 
3.86,-0.498 ,-0.485 ,-0.464 ,-0.433 ,-0.394 ,-0.348 
3.88,-0.496 ,-0.482 ,-0.458 ,-0.426 ,-0.385 ,-0.338 
3.9,-0.494 ,-0.478 ,-0.452 ,-0.418 ,-0.376 ,-0.328 
3.92,-0.491 ,-0.474 ,-0.446 ,-0.410 ,-0.367 ,-0.318 
3.94,-0.489 ,-0.469 ,-0.440 ,-0.402 ,-0.358 ,-0.308 
3.96,-0.485 ,-0.464 ,-0.433 ,-0.394 ,-0.348 ,-0.297 
3.98,-0.482 ,-0.458 ,-0.426 ,-0.385 ,-0.338 ,-0.286 
4,-0.478 ,-0.452 ,-0.418 ,-0.376 ,-0.328 ,-0.275 
4.02,-0.474 ,-0.446 ,-0.410 ,-0.367 ,-0.318 ,-0.264 
4.04,-0.469 ,-0.440 ,-0.402 ,-0.358 ,-0.308 ,-0.253 
4.06,-0.464 ,-0.433 ,-0.394 ,-0.348 ,-0.297 ,-0.242 
4.08,-0.458 ,-0.426 ,-0.385 ,-0.338 ,-0.286 ,-0.230 
4.1,-0.452 ,-0.418 ,-0.376 ,-0.328 ,-0.275 ,-0.219 
4.12,-0.446 ,-0.410 ,-0.367 ,-0.318 ,-0.264 ,-0.207 
4.14,-0.440 ,-0.402 ,-0.358 ,-0.308 ,-0.253 ,-0.196 
4.16,-0.433 ,-0.394 ,-0.348 ,-0.297 ,-0.242 ,-0.184 
4.18,-0.426 ,-0.385 ,-0.338 ,-0.286 ,-0.230 ,-0.172 
4.2,-0.418 ,-0.376 ,-0.328 ,-0.275 ,-0.219 ,-0.161 
4.22,-0.410 ,-0.367 ,-0.318 ,-0.264 ,-0.207 ,-0.149 
4.24,-0.402 ,-0.358 ,-0.308 ,-0.253 ,-0.196 ,-0.138 
4.26,-0.394 ,-0.348 ,-0.297 ,-0.242 ,-0.184 ,-0.126 
4.28,-0.385 ,-0.338 ,-0.286 ,-0.230 ,-0.172 ,-0.115 
4.3,-0.376 ,-0.328 ,-0.275 ,-0.219 ,-0.161 ,-0.103 
4.32,-0.367 ,-0.318 ,-0.264 ,-0.207 ,-0.149 ,-0.092 
4.34,-0.358 ,-0.308 ,-0.253 ,-0.196 ,-0.138 ,-0.080 
4.36,-0.348 ,-0.297 ,-0.242 ,-0.184 ,-0.126 ,-0.069 
4.38,-0.338 ,-0.286 ,-0.230 ,-0.172 ,-0.115 ,-0.058 
4.4,-0.328 ,-0.275 ,-0.219 ,-0.161 ,-0.103 ,-0.047 
4.42,-0.318 ,-0.264 ,-0.207 ,-0.149 ,-0.092 ,-0.036 
4.44,-0.308 ,-0.253 ,-0.196 ,-0.138 ,-0.080 ,-0.026 
4.46,-0.297 ,-0.242 ,-0.184 ,-0.126 ,-0.069 ,-0.015 
4.48,-0.286 ,-0.230 ,-0.172 ,-0.115 ,-0.058 ,-0.005 
4.5,-0.275 ,-0.219 ,-0.161 ,-0.103 ,-0.047 ,0.005 
4.52,-0.264 ,-0.207 ,-0.149 ,-0.092 ,-0.036 ,0.015 
4.54,-0.253 ,-0.196 ,-0.138 ,-0.080 ,-0.026 ,0.025 
4.56,-0.242 ,-0.184 ,-0.126 ,-0.069 ,-0.015 ,0.034 
4.58,-0.230 ,-0.172 ,-0.115 ,-0.058 ,-0.005 ,0.043 
4.6,-0.219 ,-0.161 ,-0.103 ,-0.047 ,0.005 ,0.052 
4.62,-0.207 ,-0.149 ,-0.092 ,-0.036 ,0.015 ,0.061 
4.64,-0.196 ,-0.138 ,-0.080 ,-0.026 ,0.025 ,0.069 
4.66,-0.184 ,-0.126 ,-0.069 ,-0.015 ,0.034 ,0.077 
4.68,-0.172 ,-0.115 ,-0.058 ,-0.005 ,0.043 ,0.085 
4.7,-0.161 ,-0.103 ,-0.047 ,0.005 ,0.052 ,0.092 
4.72,-0.149 ,-0.092 ,-0.036 ,0.015 ,0.061 ,0.100 
4.74,-0.138 ,-0.080 ,-0.026 ,0.025 ,0.069 ,0.106 
4.76,-0.126 ,-0.069 ,-0.015 ,0.034 ,0.077 ,0.113 
4.78,-0.115 ,-0.058 ,-0.005 ,0.043 ,0.085 ,0.119 
4.8,-0.103 ,-0.047 ,0.005 ,0.052 ,0.092 ,0.125 
4.82,-0.092 ,-0.036 ,0.015 ,0.061 ,0.100 ,0.130 
4.84,-0.080 ,-0.026 ,0.025 ,0.069 ,0.106 ,0.135 
4.86,-0.069 ,-0.015 ,0.034 ,0.077 ,0.113 ,0.140 
4.88,-0.058 ,-0.005 ,0.043 ,0.085 ,0.119 ,0.145 
4.9,-0.047 ,0.005 ,0.052 ,0.092 ,0.125 ,0.149 
4.92,-0.036 ,0.015 ,0.061 ,0.100 ,0.130 ,0.152 
4.94,-0.026 ,0.025 ,0.069 ,0.106 ,0.135 ,0.155 
4.96,-0.015 ,0.034 ,0.077 ,0.113 ,0.140 ,0.158 
4.98,-0.005 ,0.043 ,0.085 ,0.119 ,0.145 ,0.161 
5,0.005 ,0.052 ,0.092 ,0.125 ,0.149 ,0.163 
5.02,0.015 ,0.061 ,0.100 ,0.130 ,0.152 ,0.164 
5.04,0.025 ,0.069 ,0.106 ,0.135 ,0.155 ,0.165 
5.06,0.034 ,0.077 ,0.113 ,0.140 ,0.158 ,0.166 
5.08,0.043 ,0.085 ,0.119 ,0.145 ,0.161 ,0.167 
5.1,0.052 ,0.092 ,0.125 ,0.149 ,0.163 ,0.167 
5.12,0.061 ,0.100 ,0.130 ,0.152 ,0.164 ,0.166 
5.14,0.069 ,0.106 ,0.135 ,0.155 ,0.165 ,0.165 
5.16,0.077 ,0.113 ,0.140 ,0.158 ,0.166 ,0.164 
5.18,0.085 ,0.119 ,0.145 ,0.161 ,0.167 ,0.163 
5.2,0.092 ,0.125 ,0.149 ,0.163 ,0.167 ,0.161 
5.22,0.100 ,0.130 ,0.152 ,0.164 ,0.166 ,0.158 
5.24,0.106 ,0.135 ,0.155 ,0.165 ,0.165 ,0.155 
5.26,0.113 ,0.140 ,0.158 ,0.166 ,0.164 ,0.152 
5.28,0.119 ,0.145 ,0.161 ,0.167 ,0.163 ,0.149 
5.3,0.125 ,0.149 ,0.163 ,0.167 ,0.161 ,0.145 
5.32,0.130 ,0.152 ,0.164 ,0.166 ,0.158 ,0.140 
5.34,0.135 ,0.155 ,0.165 ,0.165 ,0.155 ,0.135 
5.36,0.140 ,0.158 ,0.166 ,0.164 ,0.152 ,0.130 
5.38,0.145 ,0.161 ,0.167 ,0.163 ,0.149 ,0.125 
5.4,0.149 ,0.163 ,0.167 ,0.161 ,0.145 ,0.119 
5.42,0.152 ,0.164 ,0.166 ,0.158 ,0.140 ,0.113 
5.44,0.155 ,0.165 ,0.165 ,0.155 ,0.135 ,0.106 
5.46,0.158 ,0.166 ,0.164 ,0.152 ,0.130 ,0.100 
5.48,0.161 ,0.167 ,0.163 ,0.149 ,0.125 ,0.092 
5.5,0.163 ,0.167 ,0.161 ,0.145 ,0.119 ,0.085 
5.52,0.164 ,0.166 ,0.158 ,0.140 ,0.113 ,0.077 
5.54,0.165 ,0.165 ,0.155 ,0.135 ,0.106 ,0.069 
5.56,0.166 ,0.164 ,0.152 ,0.130 ,0.100 ,0.061 
5.58,0.167 ,0.163 ,0.149 ,0.125 ,0.092 ,0.052 
5.6,0.167 ,0.161 ,0.145 ,0.119 ,0.085 ,0.043 
5.62,0.166 ,0.158 ,0.140 ,0.113 ,0.077 ,0.034 
5.64,0.165 ,0.155 ,0.135 ,0.106 ,0.069 ,0.025 
5.66,0.164 ,0.152 ,0.130 ,0.100 ,0.061 ,0.015 
5.68,0.163 ,0.149 ,0.125 ,0.092 ,0.052 ,0.005 
5.7,0.161 ,0.145 ,0.119 ,0.085 ,0.043 ,-0.005 
5.72,0.158 ,0.140 ,0.113 ,0.077 ,0.034 ,-0.015 
5.74,0.155 ,0.135 ,0.106 ,0.069 ,0.025 ,-0.026 
5.76,0.152 ,0.130 ,0.100 ,0.061 ,0.015 ,-0.036 
5.78,0.149 ,0.125 ,0.092 ,0.052 ,0.005 ,-0.047 
5.8,0.145 ,0.119 ,0.085 ,0.043 ,-0.005 ,-0.058 
5.82,0.140 ,0.113 ,0.077 ,0.034 ,-0.015 ,-0.069 
5.84,0.135 ,0.106 ,0.069 ,0.025 ,-0.026 ,-0.080 
5.86,0.130 ,0.100 ,0.061 ,0.015 ,-0.036 ,-0.092 
5.88,0.125 ,0.092 ,0.052 ,0.005 ,-0.047 ,-0.103 
5.9,0.119 ,0.085 ,0.043 ,-0.005 ,-0.058 ,-0.115 
5.92,0.113 ,0.077 ,0.034 ,-0.015 ,-0.069 ,-0.126 
5.94,0.106 ,0.069 ,0.025 ,-0.026 ,-0.080 ,-0.138 
5.96,0.100 ,0.061 ,0.015 ,-0.036 ,-0.092 ,-0.149 
5.98,0.092 ,0.052 ,0.005 ,-0.047 ,-0.103 ,-0.161 
6,0.085 ,0.043 ,-0.005 ,-0.058 ,-0.115 ,-0.172 
6.02,0.077 ,0.034 ,-0.015 ,-0.069 ,-0.126 ,-0.184 
6.04,0.069 ,0.025 ,-0.026 ,-0.080 ,-0.138 ,-0.196 
6.06,0.061 ,0.015 ,-0.036 ,-0.092 ,-0.149 ,-0.207 
6.08,0.052 ,0.005 ,-0.047 ,-0.103 ,-0.161 ,-0.219 
6.1,0.043 ,-0.005 ,-0.058 ,-0.115 ,-0.172 ,-0.230 
6.12,0.034 ,-0.015 ,-0.069 ,-0.126 ,-0.184 ,-0.242 
6.14,0.025 ,-0.026 ,-0.080 ,-0.138 ,-0.196 ,-0.253 
6.16,0.015 ,-0.036 ,-0.092 ,-0.149 ,-0.207 ,-0.264 
6.18,0.005 ,-0.047 ,-0.103 ,-0.161 ,-0.219 ,-0.275 
6.2,-0.005 ,-0.058 ,-0.115 ,-0.172 ,-0.230 ,-0.286 
6.22,-0.015 ,-0.069 ,-0.126 ,-0.184 ,-0.242 ,-0.297 
6.24,-0.026 ,-0.080 ,-0.138 ,-0.196 ,-0.253 ,-0.308 
6.26,-0.036 ,-0.092 ,-0.149 ,-0.207 ,-0.264 ,-0.318 
6.28,-0.047 ,-0.103 ,-0.161 ,-0.219 ,-0.275 ,-0.328 
6.3,-0.058 ,-0.115 ,-0.172 ,-0.230 ,-0.286 ,-0.338 
6.32,-0.069 ,-0.126 ,-0.184 ,-0.242 ,-0.297 ,-0.348 
6.34,-0.080 ,-0.138 ,-0.196 ,-0.253 ,-0.308 ,-0.358 
6.36,-0.092 ,-0.149 ,-0.207 ,-0.264 ,-0.318 ,-0.367 
6.38,-0.103 ,-0.161 ,-0.219 ,-0.275 ,-0.328 ,-0.376 
6.4,-0.115 ,-0.172 ,-0.230 ,-0.286 ,-0.338 ,-0.385 
6.42,-0.126 ,-0.184 ,-0.242 ,-0.297 ,-0.348 ,-0.394 
6.44,-0.138 ,-0.196 ,-0.253 ,-0.308 ,-0.358 ,-0.402 
6.46,-0.149 ,-0.207 ,-0.264 ,-0.318 ,-0.367 ,-0.410 
6.48,-0.161 ,-0.219 ,-0.275 ,-0.328 ,-0.376 ,-0.418 
6.5,-0.172 ,-0.230 ,-0.286 ,-0.338 ,-0.385 ,-0.426 
6.52,-0.184 ,-0.242 ,-0.297 ,-0.348 ,-0.394 ,-0.433 
